state,driver_race,pre_legalization,quarter,search_rate
CO,hispanic,FALSE,2013-02-15,0.00639638792211457
CO,hispanic,FALSE,2013-05-15,0.004490764277241145
CO,hispanic,FALSE,2013-08-15,0.00482151920148875
CO,hispanic,FALSE,2013-11-15,0.004027926960257788
CO,hispanic,FALSE,2014-02-15,0.0031877315413112776
CO,hispanic,FALSE,2014-05-15,0.0025071897352702604
CO,hispanic,FALSE,2014-08-15,0.0030944216776783474
CO,hispanic,FALSE,2014-11-15,0.0026930761879940925
CO,hispanic,FALSE,2015-02-15,0.005291005291005291
CO,hispanic,FALSE,2015-05-15,0.0035493827160493828
CO,hispanic,FALSE,2015-08-15,0.00412226802520028
CO,hispanic,FALSE,2015-11-15,0.005438939406815671
CO,hispanic,TRUE,2011-02-15,0.011921286845758145
CO,hispanic,TRUE,2011-05-15,0.00831515812431843
CO,hispanic,TRUE,2011-08-15,0.006497107994612154
CO,hispanic,TRUE,2011-11-15,0.007831968672125312
CO,hispanic,TRUE,2012-02-15,0.009344903213502431
CO,hispanic,TRUE,2012-05-15,0.007398079647410672
CO,hispanic,TRUE,2012-08-15,0.00945211208699289
FL,white,FALSE,2013-02-15,0.0029091191187308484
FL,white,FALSE,2013-05-15,0.0028394612304332
FL,white,FALSE,2013-08-15,0.003111393673178438
FL,white,FALSE,2013-11-15,0.0025923868476046873
FL,white,FALSE,2014-02-15,0.0025634692852093783
FL,white,FALSE,2014-05-15,0.0022789211540268773
FL,white,FALSE,2014-08-15,0.0022520736523242353
FL,white,FALSE,2014-11-15,0.0025685399398852355
FL,white,FALSE,2015-02-15,0.002657783117616005
FL,white,FALSE,2015-05-15,0.0022627493757155608
FL,white,FALSE,2015-08-15,0.0026582106265632685
FL,white,FALSE,2015-11-15,0.002848073745543091
FL,white,TRUE,2011-02-15,0.0034781057700882904
FL,white,TRUE,2011-05-15,0.003561887800534283
FL,white,TRUE,2011-08-15,0.0031304412255029083
FL,white,TRUE,2011-11-15,0.0033372318115825134
FL,white,TRUE,2012-02-15,0.0035564525610377396
FL,white,TRUE,2012-05-15,0.003060169259016947
FL,white,TRUE,2012-08-15,0.0025397301670649504
FL,black,FALSE,2013-02-15,0.007479664661701
FL,black,FALSE,2013-05-15,0.007761097832800709
FL,black,FALSE,2013-08-15,0.006348846437276798
FL,black,FALSE,2013-11-15,0.007361610352264558
FL,black,FALSE,2014-02-15,0.007888006461165702
FL,black,FALSE,2014-05-15,0.006170920136812648
FL,black,FALSE,2014-08-15,0.006827439363080911
FL,black,FALSE,2014-11-15,0.007631135030926179
FL,black,FALSE,2015-02-15,0.00962163567806527
FL,black,FALSE,2015-05-15,0.006615590417122705
FL,black,FALSE,2015-08-15,0.0068941372902808825
FL,black,FALSE,2015-11-15,0.009194944204053746
FL,black,TRUE,2011-02-15,0.007197751777930718
FL,black,TRUE,2011-05-15,0.008969323850971234
FL,black,TRUE,2011-08-15,0.008801930061772581
FL,black,TRUE,2011-11-15,0.009686714487155907
FL,black,TRUE,2012-02-15,0.008538170645237533
FL,black,TRUE,2012-05-15,0.007592426167529208
FL,black,TRUE,2012-08-15,0.006294559701971867
FL,hispanic,FALSE,2013-02-15,0.003811605405549484
FL,hispanic,FALSE,2013-05-15,0.0037479836796660026
FL,hispanic,FALSE,2013-08-15,0.0033735963008398604
FL,hispanic,FALSE,2013-11-15,0.002887934070578291
FL,hispanic,FALSE,2014-02-15,0.0036860315234843173
FL,hispanic,FALSE,2014-05-15,0.004389815627743635
FL,hispanic,FALSE,2014-08-15,0.002560433767602982
FL,hispanic,FALSE,2014-11-15,0.003956941667021231
FL,hispanic,FALSE,2015-02-15,0.003801367618465034
FL,hispanic,FALSE,2015-05-15,0.003326996197718631
FL,hispanic,FALSE,2015-08-15,0.0039430786853467265
FL,hispanic,FALSE,2015-11-15,0.004243891912628576
FL,hispanic,TRUE,2011-02-15,0.003369581865523051
FL,hispanic,TRUE,2011-05-15,0.0047377407950746735
FL,hispanic,TRUE,2011-08-15,0.004008306369826629
FL,hispanic,TRUE,2011-11-15,0.004103815439219166
FL,hispanic,TRUE,2012-02-15,0.004903986555362702
FL,hispanic,TRUE,2012-05-15,0.004145380236461831
FL,hispanic,TRUE,2012-08-15,0.0030119641910923947
MA,white,FALSE,2013-02-15,0.009663832975892095
MA,white,FALSE,2013-05-15,0.00720894518409463
MA,white,FALSE,2013-08-15,0.006233169758191287
MA,white,FALSE,2013-11-15,0.007107377297918896
MA,white,FALSE,2014-02-15,0.007063151866442219
MA,white,FALSE,2014-05-15,0.006206307177180964
MA,white,FALSE,2014-08-15,0.004109992502945271
MA,white,FALSE,2014-11-15,0.0042994098325633565
MA,white,FALSE,2015-02-15,0.0045819215982304306
MA,white,FALSE,2015-05-15,0.0038417368478617523
MA,white,FALSE,2015-08-15,0.004472401422159301
MA,white,FALSE,2015-11-15,0.0032916392363396972
MA,white,TRUE,2011-02-15,0.009887827170751973
MA,white,TRUE,2011-05-15,0.006973396118892655
MA,white,TRUE,2011-08-15,0.006895103991732334
MA,white,TRUE,2011-11-15,0.007509643963827231
MA,white,TRUE,2012-02-15,0.00807576846644962
MA,white,TRUE,2012-05-15,0.007648823543996232
MA,white,TRUE,2012-08-15,0.007917305481027214
MA,black,FALSE,2013-02-15,0.017076066112683773
MA,black,FALSE,2013-05-15,0.01188561215370867
MA,black,FALSE,2013-08-15,0.012587795311502326
MA,black,FALSE,2013-11-15,0.010653030787258976
MA,black,FALSE,2014-02-15,0.013794689044717784
MA,black,FALSE,2014-05-15,0.012833080830585509
MA,black,FALSE,2014-08-15,0.006274509803921568
MA,black,FALSE,2014-11-15,0.009260143198090692
MA,black,FALSE,2015-02-15,0.008832881874926393
MA,black,FALSE,2015-05-15,0.006953458186538105
MA,black,FALSE,2015-08-15,0.007171482809533854
MA,black,FALSE,2015-11-15,0.007267274195408928
MA,black,TRUE,2011-02-15,0.02096236303001429
MA,black,TRUE,2011-05-15,0.015730080930126525
MA,black,TRUE,2011-08-15,0.01644314868804665
MA,black,TRUE,2011-11-15,0.013852083835220429
MA,black,TRUE,2012-02-15,0.01701507049100632
MA,black,TRUE,2012-05-15,0.017215189873417722
MA,black,TRUE,2012-08-15,0.01481600773009099
MA,hispanic,FALSE,2013-02-15,0.021513151947934555
MA,hispanic,FALSE,2013-05-15,0.01602112676056338
MA,hispanic,FALSE,2013-08-15,0.013771285009770168
MA,hispanic,FALSE,2013-11-15,0.013875013875013876
MA,hispanic,FALSE,2014-02-15,0.016718551827510666
MA,hispanic,FALSE,2014-05-15,0.016674301420064132
MA,hispanic,FALSE,2014-08-15,0.012895137458583325
MA,hispanic,FALSE,2014-11-15,0.013568521031207599
MA,hispanic,FALSE,2015-02-15,0.015869140625
MA,hispanic,FALSE,2015-05-15,0.011742648509966449
MA,hispanic,FALSE,2015-08-15,0.012050832602979842
MA,hispanic,FALSE,2015-11-15,0.013660874775314559
MA,hispanic,TRUE,2011-02-15,0.024015748031496063
MA,hispanic,TRUE,2011-05-15,0.019233110164333538
MA,hispanic,TRUE,2011-08-15,0.0177491961414791
MA,hispanic,TRUE,2011-11-15,0.014332514332514333
MA,hispanic,TRUE,2012-02-15,0.02563554795983764
MA,hispanic,TRUE,2012-05-15,0.018601725377426312
MA,hispanic,TRUE,2012-08-15,0.016440923417667605
MT,white,FALSE,2013-02-15,0.0012763750947309641
MT,white,FALSE,2013-05-15,0.0023329566580395874
MT,white,FALSE,2013-08-15,0.0017697235691784942
MT,white,FALSE,2013-11-15,0.0021149539686489177
MT,white,FALSE,2014-02-15,0.0034235632446250057
MT,white,FALSE,2014-05-15,0.0023430962343096236
MT,white,FALSE,2014-08-15,0.0034263338228095936
MT,white,FALSE,2014-11-15,0.0031031448288638785
MT,white,FALSE,2015-02-15,0.0028215377380672465
MT,white,FALSE,2015-05-15,0.0036159243877989405
MT,white,FALSE,2015-08-15,0.0032622241771131147
MT,white,FALSE,2015-11-15,0.0037668082869782315
MT,white,TRUE,2011-02-15,0.0012489592006661116
MT,white,TRUE,2011-05-15,0.001587603988061218
MT,white,TRUE,2011-08-15,0.0015353121801432957
MT,white,TRUE,2011-11-15,0.001717018928089612
MT,white,TRUE,2012-02-15,0.0018175490158165435
MT,white,TRUE,2012-05-15,0.0015762601514580407
MT,white,TRUE,2012-08-15,0.0013859275053304905
MT,black,FALSE,2013-02-15,0.015810276679841896
MT,black,FALSE,2013-05-15,0
MT,black,FALSE,2013-08-15,0.00964630225080386
MT,black,FALSE,2013-11-15,0.025423728813559324
MT,black,FALSE,2014-02-15,0.017241379310344827
MT,black,FALSE,2014-05-15,0.005649717514124294
MT,black,FALSE,2014-08-15,0.01971830985915493
MT,black,FALSE,2014-11-15,0.006430868167202572
MT,black,FALSE,2015-02-15,0.008264462809917356
MT,black,FALSE,2015-05-15,0.019438444924406047
MT,black,FALSE,2015-08-15,0.01440329218106996
MT,black,FALSE,2015-11-15,0.018666666666666668
MT,black,TRUE,2011-02-15,0.010752688172043012
MT,black,TRUE,2011-05-15,0.0072992700729927005
MT,black,TRUE,2011-08-15,0.006872852233676976
MT,black,TRUE,2011-11-15,0.017857142857142856
MT,black,TRUE,2012-02-15,0.004901960784313725
MT,black,TRUE,2012-05-15,0.003194888178913738
MT,black,TRUE,2012-08-15,0
MT,hispanic,FALSE,2013-02-15,0.010507880910683012
MT,hispanic,FALSE,2013-05-15,0.009819967266775777
MT,hispanic,FALSE,2013-08-15,0.006379585326953748
MT,hispanic,FALSE,2013-11-15,0.013986013986013986
MT,hispanic,FALSE,2014-02-15,0.005194805194805195
MT,hispanic,FALSE,2014-05-15,0.01001669449081803
MT,hispanic,FALSE,2014-08-15,0.01353637901861252
MT,hispanic,FALSE,2014-11-15,0.01728395061728395
MT,hispanic,FALSE,2015-02-15,0.007590132827324478
MT,hispanic,FALSE,2015-05-15,0.004261363636363636
MT,hispanic,FALSE,2015-08-15,0.00823045267489712
MT,hispanic,FALSE,2015-11-15,0.014209591474245116
MT,hispanic,TRUE,2011-02-15,0.01583710407239819
MT,hispanic,TRUE,2011-05-15,0.020168067226890758
MT,hispanic,TRUE,2011-08-15,0.005376344086021506
MT,hispanic,TRUE,2011-11-15,0.008733624454148471
MT,hispanic,TRUE,2012-02-15,0.012658227848101266
MT,hispanic,TRUE,2012-05-15,0.0050335570469798654
MT,hispanic,TRUE,2012-08-15,0.003257328990228013
NC,white,FALSE,2013-02-15,0.0018159655712828677
NC,white,FALSE,2013-05-15,0.002183695661783558
NC,white,FALSE,2013-08-15,0.003513069262255455
NC,white,FALSE,2013-11-15,0.002705785606281667
NC,white,FALSE,2014-02-15,0.002322055690955497
NC,white,FALSE,2014-05-15,0.002336595017054458
NC,white,FALSE,2014-08-15,0.0022616579539931157
NC,white,FALSE,2014-11-15,0.0022347433752038805
NC,white,FALSE,2015-02-15,0.0022688887532303684
NC,white,FALSE,2015-05-15,0.0022094230950807287
NC,white,FALSE,2015-08-15,0.002259480319526509
NC,white,FALSE,2015-11-15,0.0021431927842022625
NC,white,TRUE,2011-02-15,0.0016191009140085805
NC,white,TRUE,2011-05-15,0.001491871392320348
NC,white,TRUE,2011-08-15,0.0014836585607098953
NC,white,TRUE,2011-11-15,0.0018679554234297252
NC,white,TRUE,2012-02-15,0.0013832708066983841
NC,white,TRUE,2012-05-15,0.0018206940226543273
NC,white,TRUE,2012-08-15,0.002185270182419149
NC,black,FALSE,2013-02-15,0.002295040163202856
NC,black,FALSE,2013-05-15,0.00307087858739585
NC,black,FALSE,2013-08-15,0.005579064822417314
NC,black,FALSE,2013-11-15,0.004933753358658389
NC,black,FALSE,2014-02-15,0.004725851148060174
NC,black,FALSE,2014-05-15,0.004047630253682873
NC,black,FALSE,2014-08-15,0.003365878725590956
NC,black,FALSE,2014-11-15,0.00331927628894028
NC,black,FALSE,2015-02-15,0.003687023656339701
NC,black,FALSE,2015-05-15,0.0029644494105306365
NC,black,FALSE,2015-08-15,0.003929319310133879
NC,black,FALSE,2015-11-15,0.004574166848181224
NC,black,TRUE,2011-02-15,0.0021913948619616897
NC,black,TRUE,2011-05-15,0.0021006433220173678
NC,black,TRUE,2011-08-15,0.001962836953677048
NC,black,TRUE,2011-11-15,0.002519888375192636
NC,black,TRUE,2012-02-15,0.0020027537864563774
NC,black,TRUE,2012-05-15,0.0023975755715820164
NC,black,TRUE,2012-08-15,0.002304732101323635
NC,hispanic,FALSE,2013-02-15,0.005079761162106764
NC,hispanic,FALSE,2013-05-15,0.0055880111760223524
NC,hispanic,FALSE,2013-08-15,0.006318541651536059
NC,hispanic,FALSE,2013-11-15,0.005025967498743508
NC,hispanic,FALSE,2014-02-15,0.004721881197469071
NC,hispanic,FALSE,2014-05-15,0.006624203821656051
NC,hispanic,FALSE,2014-08-15,0.0049460431654676255
NC,hispanic,FALSE,2014-11-15,0.006053144557299682
NC,hispanic,FALSE,2015-02-15,0.004660087719298245
NC,hispanic,FALSE,2015-05-15,0.004607928815444506
NC,hispanic,FALSE,2015-08-15,0.003978564468983436
NC,hispanic,FALSE,2015-11-15,0.0031209100976542837
NC,hispanic,TRUE,2011-02-15,0.0048144581882823495
NC,hispanic,TRUE,2011-05-15,0.004682900722504683
NC,hispanic,TRUE,2011-08-15,0.0045647421885045645
NC,hispanic,TRUE,2011-11-15,0.0035518721326032263
NC,hispanic,TRUE,2012-02-15,0.004281903692264495
NC,hispanic,TRUE,2012-05-15,0.00459674049310489
NC,hispanic,TRUE,2012-08-15,0.005994005994005994
OH,white,FALSE,2013-02-15,0.029564415055168967
OH,white,FALSE,2013-05-15,0.024561387321636995
OH,white,FALSE,2013-08-15,0.024709153104762373
OH,white,FALSE,2013-11-15,0.02994785059901339
OH,white,FALSE,2014-02-15,0.03198129328176994
OH,white,FALSE,2014-05-15,0.026556985466793703
OH,white,FALSE,2014-08-15,0.025133743396289404
OH,white,FALSE,2014-11-15,0.028952793871975236
OH,white,FALSE,2015-02-15,0.03500996074640765
OH,white,FALSE,2015-05-15,0.028535261851259458
OH,white,FALSE,2015-08-15,0.02404176684069517
OH,white,FALSE,2015-11-15,0.031164681062298336
OH,white,TRUE,2011-02-15,0.026528845664239523
OH,white,TRUE,2011-05-15,0.023875764544436046
OH,white,TRUE,2011-08-15,0.02189120620826027
OH,white,TRUE,2011-11-15,0.02628912176291758
OH,white,TRUE,2012-02-15,0.02749452375557066
OH,white,TRUE,2012-05-15,0.02435555722990855
OH,white,TRUE,2012-08-15,0.022796846011131727
OH,black,FALSE,2013-02-15,0.07233816766890697
OH,black,FALSE,2013-05-15,0.062148945088724324
OH,black,FALSE,2013-08-15,0.06235790841182202
OH,black,FALSE,2013-11-15,0.0794050014371946
OH,black,FALSE,2014-02-15,0.08699104822408317
OH,black,FALSE,2014-05-15,0.07523875432525952
OH,black,FALSE,2014-08-15,0.06839742935835968
OH,black,FALSE,2014-11-15,0.07980854458429357
OH,black,FALSE,2015-02-15,0.09157649351101214
OH,black,FALSE,2015-05-15,0.07345191040843214
OH,black,FALSE,2015-08-15,0.06126283816829262
OH,black,FALSE,2015-11-15,0.08614301025876589
OH,black,TRUE,2011-02-15,0.060598259795088295
OH,black,TRUE,2011-05-15,0.05190562613430127
OH,black,TRUE,2011-08-15,0.04982564377682403
OH,black,TRUE,2011-11-15,0.05865616108557671
OH,black,TRUE,2012-02-15,0.06200775596689721
OH,black,TRUE,2012-05-15,0.057166501158556766
OH,black,TRUE,2012-08-15,0.053456460948169346
OH,hispanic,FALSE,2013-02-15,0.06768660176170607
OH,hispanic,FALSE,2013-05-15,0.058963063368349715
OH,hispanic,FALSE,2013-08-15,0.06292366637194223
OH,hispanic,FALSE,2013-11-15,0.07687420584498093
OH,hispanic,FALSE,2014-02-15,0.07797752808988764
OH,hispanic,FALSE,2014-05-15,0.07375415282392027
OH,hispanic,FALSE,2014-08-15,0.05459206756145378
OH,hispanic,FALSE,2014-11-15,0.06679389312977099
OH,hispanic,FALSE,2015-02-15,0.07133392226148409
OH,hispanic,FALSE,2015-05-15,0.05964037742567207
OH,hispanic,FALSE,2015-08-15,0.05744234800838575
OH,hispanic,FALSE,2015-11-15,0.08175334840841886
OH,hispanic,TRUE,2011-02-15,0.07447413303013076
OH,hispanic,TRUE,2011-05-15,0.06708407871198568
OH,hispanic,TRUE,2011-08-15,0.05916515426497278
OH,hispanic,TRUE,2011-11-15,0.06551807813637467
OH,hispanic,TRUE,2012-02-15,0.07186999313344014
OH,hispanic,TRUE,2012-05-15,0.05525185474424053
OH,hispanic,TRUE,2012-08-15,0.05616959594129371
RI,white,FALSE,2013-02-15,0.017192784667418262
RI,white,FALSE,2013-05-15,0.01224373576309795
RI,white,FALSE,2013-08-15,0.0118967148844126
RI,white,FALSE,2013-11-15,0.01328556500970294
RI,white,FALSE,2014-02-15,0.01408288121897726
RI,white,FALSE,2014-05-15,0.01427103550633634
RI,white,FALSE,2014-08-15,0.013675003079955648
RI,white,FALSE,2014-11-15,0.013753581661891117
RI,white,FALSE,2015-02-15,0.014080195898377716
RI,white,FALSE,2015-05-15,0.01437528674109191
RI,white,FALSE,2015-08-15,0.014393499709808473
RI,white,FALSE,2015-11-15,0.009153318077803204
RI,white,TRUE,2011-02-15,0.018617021276595744
RI,white,TRUE,2011-05-15,0.01927252985884908
RI,white,TRUE,2011-08-15,0.01383587786259542
RI,white,TRUE,2011-11-15,0.014713035019455253
RI,white,TRUE,2012-02-15,0.015491745559815352
RI,white,TRUE,2012-05-15,0.012017887087758524
RI,white,TRUE,2012-08-15,0.010719592443218
RI,black,FALSE,2013-02-15,0.035691523263224986
RI,black,FALSE,2013-05-15,0.03141671606401897
RI,black,FALSE,2013-08-15,0.02664298401420959
RI,black,FALSE,2013-11-15,0.034274193548387094
RI,black,FALSE,2014-02-15,0.04030501089324619
RI,black,FALSE,2014-05-15,0.04417670682730924
RI,black,FALSE,2014-08-15,0.03937773456490034
RI,black,FALSE,2014-11-15,0.027348394768133173
RI,black,FALSE,2015-02-15,0.03553299492385787
RI,black,FALSE,2015-05-15,0.028635597978663673
RI,black,FALSE,2015-08-15,0.019001325673884226
RI,black,FALSE,2015-11-15,0.012827663134411601
RI,black,TRUE,2011-02-15,0.037481259370314844
RI,black,TRUE,2011-05-15,0.033797216699801194
RI,black,TRUE,2011-08-15,0.023920653442240373
RI,black,TRUE,2011-11-15,0.02443384982121573
RI,black,TRUE,2012-02-15,0.03259075907590759
RI,black,TRUE,2012-05-15,0.02556455048998722
RI,black,TRUE,2012-08-15,0.02242808386153096
RI,hispanic,FALSE,2013-02-15,0.022222222222222223
RI,hispanic,FALSE,2013-05-15,0.026991441737985518
RI,hispanic,FALSE,2013-08-15,0.022995283018867923
RI,hispanic,FALSE,2013-11-15,0.021739130434782608
RI,hispanic,FALSE,2014-02-15,0.029075804776739357
RI,hispanic,FALSE,2014-05-15,0.0451948051948052
RI,hispanic,FALSE,2014-08-15,0.04
RI,hispanic,FALSE,2014-11-15,0.029678982434887948
RI,hispanic,FALSE,2015-02-15,0.027577937649880094
RI,hispanic,FALSE,2015-05-15,0.030170049369171694
RI,hispanic,FALSE,2015-08-15,0.020556227327690448
RI,hispanic,FALSE,2015-11-15,0.021483375959079284
RI,hispanic,TRUE,2011-02-15,0.034378159757330634
RI,hispanic,TRUE,2011-05-15,0.025684931506849314
RI,hispanic,TRUE,2011-08-15,0.02451708766716196
RI,hispanic,TRUE,2011-11-15,0.014785992217898832
RI,hispanic,TRUE,2012-02-15,0.030399274047186932
